Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-wtlu,randomiser-pj22,order-cvp5,order-q334,order-npbb,branch-6wvj,Randomise questionnaire elements?,Question Key,Response
21,1671023585783,14/12/2022 13:13:05,1671023585682,0,14/12/2022 13:13:05,100427,13,questionnaire-cfle,,25950994,A545,7666612,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x969,,IATS (Full),3,,first_interoception,,BA,BA,accept,No,IATS10-quantised,1
22,1671023585783,14/12/2022 13:13:05,1671023585682,0,14/12/2022 13:13:05,100427,13,questionnaire-cfle,,25950994,A545,7666612,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x969,,IATS (Full),3,,first_interoception,,BA,BA,accept,No,IATS11,Disagree
23,1671023585841,14/12/2022 13:13:05,1671023585682,0,14/12/2022 13:13:05,100427,13,questionnaire-cfle,,25950994,A545,7666612,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x969,,IATS (Full),3,,first_interoception,,BA,BA,accept,No,IATS11-quantised,2
24,1671023585841,14/12/2022 13:13:05,1671023585682,0,14/12/2022 13:13:05,100427,13,questionnaire-cfle,,25950994,A545,7666612,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x969,,IATS (Full),3,,first_interoception,,BA,BA,accept,No,IATS12,Disagree
25,1671023585841,14/12/2022 13:13:05,1671023585682,0,14/12/2022 13:13:05,100427,13,questionnaire-cfle,,25950994,A545,7666612,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x969,,IATS (Full),3,,first_interoception,,BA,BA,accept,No,IATS12-quantised,2
26,1671023585841,14/12/2022 13:13:05,1671023585683,0,14/12/2022 13:13:05,100427,13,questionnaire-cfle,,25950994,A545,7666612,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x969,,IATS (Full),3,,first_interoception,,BA,BA,accept,No,IATS13,Disagree
27,1671023585841,14/12/2022 13:13:05,1671023585683,0,14/12/2022 13:13:05,100427,13,questionnaire-cfle,,25950994,A545,7666612,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x969,,IATS (Full),3,,first_interoception,,BA,BA,accept,No,IATS13-quantised,2
28,1671023585841,14/12/2022 13:13:05,1671023585683,0,14/12/2022 13:13:05,100427,13,questionnaire-cfle,,25950994,A545,7666612,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x969,,IATS (Full),3,,first_interoception,,BA,BA,accept,No,IATS14,Disagree
29,1671023585841,14/12/2022 13:13:05,1671023585683,0,14/12/2022 13:13:05,100427,13,questionnaire-cfle,,25950994,A545,7666612,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x969,,IATS (Full),3,,first_interoception,,BA,BA,accept,No,IATS14-quantised,2
30,1671023585841,14/12/2022 13:13:05,1671023585684,0,14/12/2022 13:13:05,100427,13,questionnaire-cfle,,25950994,A545,7666612,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x969,,IATS (Full),3,,first_interoception,,BA,BA,accept,No,IATS15,Strongly Disagree
