Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-wtlu,randomiser-pj22,order-cvp5,order-q334,order-npbb,branch-6wvj,Randomise questionnaire elements?,Question Key,Response
15,1673362253980,10/01/2023 14:50:53,1673362253925,0,10/01/2023 14:50:53,100427,13,questionnaire-ab2a,,26298816,A624,7762583,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ7-quantised,2
16,1673362253980,10/01/2023 14:50:53,1673362253925,0,10/01/2023 14:50:53,100427,13,questionnaire-ab2a,,26298816,A624,7762583,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ8,Often
17,1673362253980,10/01/2023 14:50:53,1673362253925,0,10/01/2023 14:50:53,100427,13,questionnaire-ab2a,,26298816,A624,7762583,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ8-quantised,4
18,1673362253980,10/01/2023 14:50:53,1673362253925,0,10/01/2023 14:50:53,100427,13,questionnaire-ab2a,,26298816,A624,7762583,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ9,Often
19,1673362253980,10/01/2023 14:50:53,1673362253925,0,10/01/2023 14:50:53,100427,13,questionnaire-ab2a,,26298816,A624,7762583,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ9-quantised,4
20,1673362253980,10/01/2023 14:50:53,1673362253925,0,10/01/2023 14:50:53,100427,13,questionnaire-ab2a,,26298816,A624,7762583,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ10,Rarely
21,1673362253980,10/01/2023 14:50:53,1673362253926,0,10/01/2023 14:50:53,100427,13,questionnaire-ab2a,,26298816,A624,7762583,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ10-quantised,2
22,1673362253980,10/01/2023 14:50:53,1673362253926,0,10/01/2023 14:50:53,100427,13,questionnaire-ab2a,,26298816,A624,7762583,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ11,Rarely
23,1673362254051,10/01/2023 14:50:54,1673362253926,0,10/01/2023 14:50:53,100427,13,questionnaire-ab2a,,26298816,A624,7762583,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ11-quantised,2
24,1673362254051,10/01/2023 14:50:54,1673362253926,0,10/01/2023 14:50:53,100427,13,questionnaire-ab2a,,26298816,A624,7762583,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ12,Rarely
25,1673362254051,10/01/2023 14:50:54,1673362253926,0,10/01/2023 14:50:53,100427,13,questionnaire-ab2a,,26298816,A624,7762583,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ12-quantised,2
26,1673362254051,10/01/2023 14:50:54,1673362253927,0,10/01/2023 14:50:53,100427,13,questionnaire-ab2a,,26298816,A624,7762583,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ13,Sometimes
27,1673362254051,10/01/2023 14:50:54,1673362253927,0,10/01/2023 14:50:53,100427,13,questionnaire-ab2a,,26298816,A624,7762583,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ13-quantised,3
28,1673362254051,10/01/2023 14:50:54,1673362253927,0,10/01/2023 14:50:53,100427,13,questionnaire-ab2a,,26298816,A624,7762583,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ14,Rarely
29,1673362254051,10/01/2023 14:50:54,1673362253927,0,10/01/2023 14:50:53,100427,13,questionnaire-ab2a,,26298816,A624,7762583,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ14-quantised,2
30,1673362254051,10/01/2023 14:50:54,1673362253927,0,10/01/2023 14:50:53,100427,13,questionnaire-ab2a,,26298816,A624,7762583,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ15,Sometimes
31,1673362254051,10/01/2023 14:50:54,1673362253927,0,10/01/2023 14:50:53,100427,13,questionnaire-ab2a,,26298816,A624,7762583,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ15-quantised,3
32,1673362254051,10/01/2023 14:50:54,1673362253928,0,10/01/2023 14:50:53,100427,13,questionnaire-ab2a,,26298816,A624,7762583,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ16,Often
33,1673362254051,10/01/2023 14:50:54,1673362253928,0,10/01/2023 14:50:53,100427,13,questionnaire-ab2a,,26298816,A624,7762583,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ16-quantised,4
34,1673362254051,10/01/2023 14:50:54,1673362253928,0,10/01/2023 14:50:53,100427,13,questionnaire-ab2a,,26298816,A624,7762583,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,END QUESTIONNAIRE,58581
1,1673435815589,11/01/2023 11:16:55,1673435815425,0,11/01/2023 11:16:55,100427,13,questionnaire-ab2a,,26317080,A536,7769141,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1920x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,BEGIN QUESTIONNAIRE,
2,1673435961938,11/01/2023 11:19:21,1673435961840,0,11/01/2023 11:19:21,100427,13,questionnaire-ab2a,,26317080,A536,7769141,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ1,Often
3,1673435962026,11/01/2023 11:19:22,1673435961842,0,11/01/2023 11:19:21,100427,13,questionnaire-ab2a,,26317080,A536,7769141,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ1-quantised,4
4,1673435962026,11/01/2023 11:19:22,1673435961842,0,11/01/2023 11:19:21,100427,13,questionnaire-ab2a,,26317080,A536,7769141,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ2,Never
5,1673435962026,11/01/2023 11:19:22,1673435961842,0,11/01/2023 11:19:21,100427,13,questionnaire-ab2a,,26317080,A536,7769141,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ2-quantised,1
6,1673435962026,11/01/2023 11:19:22,1673435961842,0,11/01/2023 11:19:21,100427,13,questionnaire-ab2a,,26317080,A536,7769141,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ3,Often
7,1673435962026,11/01/2023 11:19:22,1673435961842,0,11/01/2023 11:19:21,100427,13,questionnaire-ab2a,,26317080,A536,7769141,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ3-quantised,4
8,1673435962026,11/01/2023 11:19:22,1673435961843,0,11/01/2023 11:19:21,100427,13,questionnaire-ab2a,,26317080,A536,7769141,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ4,Rarely
9,1673435962026,11/01/2023 11:19:22,1673435961843,0,11/01/2023 11:19:21,100427,13,questionnaire-ab2a,,26317080,A536,7769141,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ4-quantised,2
10,1673435962026,11/01/2023 11:19:22,1673435961843,0,11/01/2023 11:19:21,100427,13,questionnaire-ab2a,,26317080,A536,7769141,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ5,Always
11,1673435962026,11/01/2023 11:19:22,1673435961843,0,11/01/2023 11:19:21,100427,13,questionnaire-ab2a,,26317080,A536,7769141,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ5-quantised,5
12,1673435962026,11/01/2023 11:19:22,1673435961844,0,11/01/2023 11:19:21,100427,13,questionnaire-ab2a,,26317080,A536,7769141,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ6,Often
13,1673435962026,11/01/2023 11:19:22,1673435961844,0,11/01/2023 11:19:21,100427,13,questionnaire-ab2a,,26317080,A536,7769141,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ6-quantised,4
14,1673435962026,11/01/2023 11:19:22,1673435961844,0,11/01/2023 11:19:21,100427,13,questionnaire-ab2a,,26317080,A536,7769141,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ7,Never
15,1673435962026,11/01/2023 11:19:22,1673435961844,0,11/01/2023 11:19:21,100427,13,questionnaire-ab2a,,26317080,A536,7769141,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ7-quantised,1
16,1673435962026,11/01/2023 11:19:22,1673435961844,0,11/01/2023 11:19:21,100427,13,questionnaire-ab2a,,26317080,A536,7769141,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ8,Often
17,1673435962026,11/01/2023 11:19:22,1673435961844,0,11/01/2023 11:19:21,100427,13,questionnaire-ab2a,,26317080,A536,7769141,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ8-quantised,4
18,1673435962026,11/01/2023 11:19:22,1673435961844,0,11/01/2023 11:19:21,100427,13,questionnaire-ab2a,,26317080,A536,7769141,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ9,Often
19,1673435962026,11/01/2023 11:19:22,1673435961845,0,11/01/2023 11:19:21,100427,13,questionnaire-ab2a,,26317080,A536,7769141,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ9-quantised,4
20,1673435962026,11/01/2023 11:19:22,1673435961845,0,11/01/2023 11:19:21,100427,13,questionnaire-ab2a,,26317080,A536,7769141,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ10,Rarely
21,1673435962026,11/01/2023 11:19:22,1673435961845,0,11/01/2023 11:19:21,100427,13,questionnaire-ab2a,,26317080,A536,7769141,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ10-quantised,2
22,1673435962026,11/01/2023 11:19:22,1673435961845,0,11/01/2023 11:19:21,100427,13,questionnaire-ab2a,,26317080,A536,7769141,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ11,Rarely
23,1673435962124,11/01/2023 11:19:22,1673435961845,0,11/01/2023 11:19:21,100427,13,questionnaire-ab2a,,26317080,A536,7769141,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ11-quantised,2
24,1673435962124,11/01/2023 11:19:22,1673435961846,0,11/01/2023 11:19:21,100427,13,questionnaire-ab2a,,26317080,A536,7769141,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ12,Never
25,1673435962124,11/01/2023 11:19:22,1673435961846,0,11/01/2023 11:19:21,100427,13,questionnaire-ab2a,,26317080,A536,7769141,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ12-quantised,1
26,1673435962124,11/01/2023 11:19:22,1673435961846,0,11/01/2023 11:19:21,100427,13,questionnaire-ab2a,,26317080,A536,7769141,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ13,Always
27,1673435962124,11/01/2023 11:19:22,1673435961847,0,11/01/2023 11:19:21,100427,13,questionnaire-ab2a,,26317080,A536,7769141,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ13-quantised,5
28,1673435962124,11/01/2023 11:19:22,1673435961847,0,11/01/2023 11:19:21,100427,13,questionnaire-ab2a,,26317080,A536,7769141,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ14,Never
29,1673435962124,11/01/2023 11:19:22,1673435961847,0,11/01/2023 11:19:21,100427,13,questionnaire-ab2a,,26317080,A536,7769141,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ14-quantised,1
30,1673435962124,11/01/2023 11:19:22,1673435961847,0,11/01/2023 11:19:21,100427,13,questionnaire-ab2a,,26317080,A536,7769141,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ15,Never
31,1673435962124,11/01/2023 11:19:22,1673435961847,0,11/01/2023 11:19:21,100427,13,questionnaire-ab2a,,26317080,A536,7769141,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ15-quantised,1
32,1673435962124,11/01/2023 11:19:22,1673435961848,0,11/01/2023 11:19:21,100427,13,questionnaire-ab2a,,26317080,A536,7769141,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ16,Often
33,1673435962124,11/01/2023 11:19:22,1673435961848,0,11/01/2023 11:19:21,100427,13,questionnaire-ab2a,,26317080,A536,7769141,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ16-quantised,4
34,1673435962124,11/01/2023 11:19:22,1673435961848,0,11/01/2023 11:19:21,100427,13,questionnaire-ab2a,,26317080,A536,7769141,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,END QUESTIONNAIRE,146423
1,1673439034890,11/01/2023 12:10:34,1673439034758,0,11/01/2023 12:10:34,100427,13,questionnaire-ab2a,,26318000,A584,7769484,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1920x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,BEGIN QUESTIONNAIRE,
2,1673439173413,11/01/2023 12:12:53,1673439173338,0,11/01/2023 12:12:53,100427,13,questionnaire-ab2a,,26318000,A584,7769484,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ1,Sometimes
3,1673439173494,11/01/2023 12:12:53,1673439173339,0,11/01/2023 12:12:53,100427,13,questionnaire-ab2a,,26318000,A584,7769484,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ1-quantised,3
4,1673439173494,11/01/2023 12:12:53,1673439173339,0,11/01/2023 12:12:53,100427,13,questionnaire-ab2a,,26318000,A584,7769484,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ2,Often
5,1673439173494,11/01/2023 12:12:53,1673439173339,0,11/01/2023 12:12:53,100427,13,questionnaire-ab2a,,26318000,A584,7769484,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ2-quantised,4
6,1673439173494,11/01/2023 12:12:53,1673439173340,0,11/01/2023 12:12:53,100427,13,questionnaire-ab2a,,26318000,A584,7769484,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ3,Sometimes
7,1673439173494,11/01/2023 12:12:53,1673439173340,0,11/01/2023 12:12:53,100427,13,questionnaire-ab2a,,26318000,A584,7769484,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ3-quantised,3
8,1673439173494,11/01/2023 12:12:53,1673439173340,0,11/01/2023 12:12:53,100427,13,questionnaire-ab2a,,26318000,A584,7769484,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ4,Sometimes
9,1673439173494,11/01/2023 12:12:53,1673439173340,0,11/01/2023 12:12:53,100427,13,questionnaire-ab2a,,26318000,A584,7769484,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ4-quantised,3
10,1673439173494,11/01/2023 12:12:53,1673439173340,0,11/01/2023 12:12:53,100427,13,questionnaire-ab2a,,26318000,A584,7769484,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ5,Often
11,1673439173494,11/01/2023 12:12:53,1673439173341,0,11/01/2023 12:12:53,100427,13,questionnaire-ab2a,,26318000,A584,7769484,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ5-quantised,4
12,1673439173494,11/01/2023 12:12:53,1673439173341,0,11/01/2023 12:12:53,100427,13,questionnaire-ab2a,,26318000,A584,7769484,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ6,Sometimes
13,1673439173494,11/01/2023 12:12:53,1673439173341,0,11/01/2023 12:12:53,100427,13,questionnaire-ab2a,,26318000,A584,7769484,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ6-quantised,3
14,1673439173494,11/01/2023 12:12:53,1673439173341,0,11/01/2023 12:12:53,100427,13,questionnaire-ab2a,,26318000,A584,7769484,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ7,Rarely
15,1673439173494,11/01/2023 12:12:53,1673439173342,0,11/01/2023 12:12:53,100427,13,questionnaire-ab2a,,26318000,A584,7769484,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ7-quantised,2
16,1673439173494,11/01/2023 12:12:53,1673439173342,0,11/01/2023 12:12:53,100427,13,questionnaire-ab2a,,26318000,A584,7769484,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ8,Often
17,1673439173494,11/01/2023 12:12:53,1673439173342,0,11/01/2023 12:12:53,100427,13,questionnaire-ab2a,,26318000,A584,7769484,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ8-quantised,4
18,1673439173494,11/01/2023 12:12:53,1673439173343,0,11/01/2023 12:12:53,100427,13,questionnaire-ab2a,,26318000,A584,7769484,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ9,Often
19,1673439173494,11/01/2023 12:12:53,1673439173343,0,11/01/2023 12:12:53,100427,13,questionnaire-ab2a,,26318000,A584,7769484,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ9-quantised,4
20,1673439173494,11/01/2023 12:12:53,1673439173343,0,11/01/2023 12:12:53,100427,13,questionnaire-ab2a,,26318000,A584,7769484,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ10,Sometimes
21,1673439173494,11/01/2023 12:12:53,1673439173343,0,11/01/2023 12:12:53,100427,13,questionnaire-ab2a,,26318000,A584,7769484,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ10-quantised,3
22,1673439173494,11/01/2023 12:12:53,1673439173344,0,11/01/2023 12:12:53,100427,13,questionnaire-ab2a,,26318000,A584,7769484,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ11,Rarely
23,1673439173564,11/01/2023 12:12:53,1673439173344,0,11/01/2023 12:12:53,100427,13,questionnaire-ab2a,,26318000,A584,7769484,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ11-quantised,2
24,1673439173564,11/01/2023 12:12:53,1673439173344,0,11/01/2023 12:12:53,100427,13,questionnaire-ab2a,,26318000,A584,7769484,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ12,Sometimes
25,1673439173564,11/01/2023 12:12:53,1673439173345,0,11/01/2023 12:12:53,100427,13,questionnaire-ab2a,,26318000,A584,7769484,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ12-quantised,3
26,1673439173564,11/01/2023 12:12:53,1673439173345,0,11/01/2023 12:12:53,100427,13,questionnaire-ab2a,,26318000,A584,7769484,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ13,Often
27,1673439173564,11/01/2023 12:12:53,1673439173345,0,11/01/2023 12:12:53,100427,13,questionnaire-ab2a,,26318000,A584,7769484,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ13-quantised,4
28,1673439173564,11/01/2023 12:12:53,1673439173345,0,11/01/2023 12:12:53,100427,13,questionnaire-ab2a,,26318000,A584,7769484,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ14,Sometimes
29,1673439173564,11/01/2023 12:12:53,1673439173345,0,11/01/2023 12:12:53,100427,13,questionnaire-ab2a,,26318000,A584,7769484,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1903x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ14-quantised,3
