Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-wtlu,randomiser-pj22,order-cvp5,order-q334,order-npbb,branch-6wvj,Randomise questionnaire elements?,Question Key,Response
1,1674225603916,20/01/2023 14:40:03,1674225603853,0,20/01/2023 14:40:03,100427,13,questionnaire-2wou,,26518232,BLIND,7834653,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x969,,Phone Task (Participants cue to ask Experimenter) ,1,,first_interoception,,BA,BA,accept,No,BEGIN QUESTIONNAIRE,
2,1674225605657,20/01/2023 14:40:05,1674225605648,0,20/01/2023 14:40:05,100427,13,questionnaire-2wou,,26518232,BLIND,7834653,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x969,,Phone Task (Participants cue to ask Experimenter) ,1,,first_interoception,,BA,BA,accept,No,END QUESTIONNAIRE,1795
1,1674829671118,27/01/2023 14:27:51,1674829671043,0,27/01/2023 14:27:51,100427,13,questionnaire-2wou,,26711688,BLIND,7924433,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.61,1920x1080,1920x969,,Phone Task (Participants cue to ask Experimenter) ,1,,first_interoception,,BA,BA,accept,No,BEGIN QUESTIONNAIRE,
2,1674830654042,27/01/2023 14:44:14,1674830653942,0,27/01/2023 14:44:13,100427,13,questionnaire-2wou,,26711688,BLIND,7924433,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.61,1920x1080,1920x969,,Phone Task (Participants cue to ask Experimenter) ,1,,first_interoception,,BA,BA,accept,No,END QUESTIONNAIRE,982899
1,1674835481231,27/01/2023 16:04:41,1674835481154,0,27/01/2023 16:04:41,100427,13,questionnaire-2wou,,26715188,BLIND,7925672,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.61,1920x1080,1920x969,,Phone Task (Participants cue to ask Experimenter) ,1,BA,first_empathy,AB,,,accept,No,BEGIN QUESTIONNAIRE,
2,1674835596432,27/01/2023 16:06:36,1674835596402,0,27/01/2023 16:06:36,100427,13,questionnaire-2wou,,26715188,BLIND,7925672,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.61,1920x1080,1920x969,,Phone Task (Participants cue to ask Experimenter) ,1,BA,first_empathy,AB,,,accept,No,END QUESTIONNAIRE,115248
1,1674839158519,27/01/2023 17:05:58,1674839158437,0,27/01/2023 17:05:58,100427,13,questionnaire-2wou,,26717289,BLIND,7926480,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.61,1920x1080,1920x969,,Phone Task (Participants cue to ask Experimenter) ,1,,first_interoception,,AB,AB,accept,No,BEGIN QUESTIONNAIRE,
2,1674839171724,27/01/2023 17:06:11,1674839171691,0,27/01/2023 17:06:11,100427,13,questionnaire-2wou,,26717289,BLIND,7926480,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.61,1920x1080,1920x969,,Phone Task (Participants cue to ask Experimenter) ,1,,first_interoception,,AB,AB,accept,No,END QUESTIONNAIRE,13254
1,1674749606868,26/01/2023 16:13:26,1674749606823,0,26/01/2023 16:13:26,100427,13,questionnaire-2wou,,26681419,BLIND,7909348,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.61,1920x1080,1873x969,,Phone Task (Participants cue to ask Experimenter) ,1,,first_interoception,,AB,AB,accept,No,BEGIN QUESTIONNAIRE,
2,1674749619148,26/01/2023 16:13:39,1674749619123,0,26/01/2023 16:13:39,100427,13,questionnaire-2wou,,26681419,BLIND,7909348,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.61,1920x1080,1873x969,,Phone Task (Participants cue to ask Experimenter) ,1,,first_interoception,,AB,AB,accept,No,END QUESTIONNAIRE,12300
